???? ?????????? ??????? ? ??????? ?????????? ??????,???????????? ?????,????? ?????????????? ?????????,??? (??? ???. ????)/????? (??? ??. ????),???????????????? ??? (??? ???. ????)/??? ?????? (??? ??. ????),????? ?????????? (??? ???. ????)/???????? ?????? (??? ??. ????),??????? ??????????? ???????,??? ?????,???? (???),??? ???????????,??? ???????,??????,??????? ???????????,????? ???????,???????,
2017-05-31,"??? ?? ""??????????""",59,?? ? ?. ?????????,38054398,"14005, ?.????????, ???. ????????,9",???? ?? ?/? ?? 2 ???????? ??????2017?.,3.6.1,"475,2",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-05-31,"??? ?? ""??????????""",60,?? ? ?. ?????????,38054398,"14005, ?.????????, ???. ????????,9",?????????? ???? ?? 2 ???????? ?????? 2017?.,3.6.3,"39,6",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-05-31,"??? ?? ""??????????""",61,???????????? ?????????????????,40268466,"14013,?.????????, ???????? ????????,139",?????????? ????? ?? ??????? 2017?.,3.3.2,"5500,5",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-05-31,"??? ?? ""??????????""",5VO056224Y,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-05-31,"??? ?? ""??????????""",5VO05622CY,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-05-31,"??? ?? ""??????????""",5VO05622FY,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-05-31,"??? ?? ""??????????""",5VO05622NY,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-01,"??? ?? ""??????????""", AS75v3elup,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,100,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-01,"??? ?? ""??????????""",?1713000027,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",????????? ??????? ?? ???.??????. ?? ??????????? ?? ??????,3.3.8,"5,31",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-15,"??? ?? ""??????????""",63,?? ? ?. ?????????/?.????????/22080200,38054398,"14000,?.????????,???????? ????,43",???????? ? ??????? ???????? ????? ?? ??????? ??????,3.3.2,"985,8",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-15,"??? ?? ""??????????""",6FO06EE4VY,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-15,"??? ?? ""??????????""",64,???????? ????????? ?????????????? ??????,8571788,"???????, 14000,?.????????,???. ?????,34",???????? ? ??????? ???????? ????? ?? ??????? ??????,3.3.2,"985,8",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-15,"??? ?? ""??????????""",6FO06EE58Y,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-16,"??? ?? ""??????????""",65,???????????? ????,39558413,"14013,?.????????, ???. ?????????,28",?????? ??????? ?????? ?? ????? ???????? ?????? 2017?.,3.6.2,"580,8",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-16,"??? ?? ""??????????""",66,???????????? ????,39558413,"14013,?.????????, ???. ?????????,28",?????? ??????? ?????? ?? ????? ???????? ?????? 2017?.,3.6.2,"193,6",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-16,"??? ?? ""??????????""",67,?? ? ?. ?????????,38054398,"14005, ?.????????, ???. ????????,9",???? ?? ?/? ?? 1 ???????? ??????2017?.,3.6.1,"475,2",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-16,"??? ?? ""??????????""",68,?? ? ?. ?????????,38054398,"14005, ?.????????, ???. ????????,9",?????????? ???? ?? 1 ???????? ?????? 2017?.,3.6.3,"39,6",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-16,"??? ?? ""??????????""",6GO06IOT2Y,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-16,"??? ?? ""??????????""",6GO06IOT5Y,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-16,"??? ?? ""??????????""",6GO06IOTWY,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-16,"??? ?? ""??????????""",6GO06IOU2Y,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-17,"??? ?? ""??????????""",?1713000027,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",????????? ??????? ?? ???.??????. ?? ??????????? ?? ??????,3.3.8,"5,31",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-22,"??? ?? ""??????????""",70,???????? ????????? ?????????????? ??????,8571788,"???????, 14000,?.????????,???. ?????,34",???????? ? ??????? ???????? ????? ?? ??????? ??????,3.3.2,"985,8",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-22,"??? ?? ""??????????""",6MO0733ABY,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",71,???????????? ????,39558413,"14013,?.????????, ???. ?????????,28",?????? ??????? ?????? ?? 2 ???????? ?????? 2017?.,3.6.2,"475,2",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",72,???????????? ????,39558413,"14013,?.????????, ???. ?????????,28",?????? ??????? ?????? ?? 2 ???????? ?????? 2017?.,3.6.2,"158,4",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",73,?? ? ?. ?????????,38054398,"14005, ?.????????, ???. ????????,9",???? ?? ?/? ?? 2 ???????? ??????2017?.,3.6.1,"388,8",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",74,?? ? ?. ?????????,38054398,"14005, ?.????????, ???. ????????,9",?????????? ???? ?? 2 ???????? ?????? 2017?.,3.6.3,"32,4",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",6UO07K3PZY,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",6UO07K3Q5Y,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",6UO07K3QVY,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",6UO07K3RWY,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",75,???????????? ?????????????????,40268466,"14013,?.????????, ???????? ????????,139",?????????? ????? ?? ??????? 2017?.,3.3.2,"5500,5",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",77,?? ? ?. ?????????/?.????????/22080200,38054398,"14000,?.????????,???????? ????,43",??????? ?????,3.3.2,"822,4",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",78,???????? ????????? ?????????????? ??????,8571788,"???????, 14000,?.????????,???. ?????,34",??????? ?????,3.3.2,"822,48",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",79,"?? ""???????""",22819278,"17500, ???????????? ???????, ?. ???????, ???. ????????,192",???????????? ?? ?????????? ????????????,3.1.2,"1058,06",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",80,"??? ""????????????-?????????? ???????? ""?????""",14242681,"14000,?. ????????, ???????? ????????,62","???? ?????????????? ??????? ""?????????? ????""",3.1.1,"10583,22",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",81,"??? ""????????????-?????????? ???????? ""?????""",14242681,"14000,?. ????????, ???????? ????????,62","???? ?????????????? ??????? ""?????????? ????""",3.1.1,"10587,18",???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",82,"??? ""???????? ?????? ""????????????? ??????""",31188511,"14000, ?. ????????, ???. ??????????????,12",?????????? ? ??????,3.2.3,4600,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",6UO07KC31Y,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",6UO07KC3AY,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",6UO07KJVHY,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",6UO07KJVKY,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",6UO07KJVLY,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-06-30,"??? ?? ""??????????""",6UO07KJVOY,"??? ?? ""??????????""",14360570,"14013,?.????????, ???????? ????????,139",??????? ?? ?????????????? ???????,3.3.8,3,???????? ?????,???????? ???????,??????????? ????,???????????? ??????? ???????????,26003051415812,???????????? ???????,
2017-04-25,"??? ?? ""??????????""",2,"??????? ???????? ?????? ""???? ?????""",2476095,"15600,???????????? ???????,???????? ?????, ?. ????", + ;2.2.2;???????????? ??????????? ?????????? ? ?????????? ??????? ??????? ??????????,3.2.3,2736,???????? ?????,??????? ????????? ????? ?????????? ??????,??????????? ????,???????????? ?????? ???????????,26428051400532,???????????? ???????,
2017-06-13,"??? ?? ""??????????""",1,?????????? ????????? ????????????? ?????? ??????? ? ????????? ?????? ????????????? ???????,39872669,"15600, ???????????? ???., ???????? ?????, ????? ????, ???. ?????? ???, ??????? 20",????????????? ??????? ?????? ?? ????????? ???????,3.11.3,264,???????? ?????,??????? ????????? ????? ?????????? ??????,??????????? ????,???????????? ?????? ???????????,26428051400532,???????????? ???????,
